portal_id,name,mana,kind,attack,health,ev_attack,ev_health,skill,ev_skill,flavor,ev_flavor,type_,class_,rarity,cv,card_pack,image_path,ev_image_path,eval_roatation,eval_unlimited
105321010,幻影使い,5,follower,4.0,4.0,6.0,6.0,ファンファーレ このバトル中に破壊された、コスト最大の自分のフォロワーと同名のフォロワー1体を場に出す（コスト最大のフォロワーが複数あるなら、その中からランダム）。それは突進 と「自分のターン開始時、このフォロワーは消滅する」を持つ。,,「よく出来た幻は、時に本物をも凌駕する。そのことを教えてくれたのは、一人の少女だった」―『幻の魔術』、第二章,「幻にも命があるの、と彼女は言った。指を弾き、終わりを命じるその時まで、幻もまた命を持つのだと」―『幻の魔術』、第四章,-,ウィッチ,シルバーレア,金元寿子,WLD,./img_follower/105321010.jpeg,./img_follower_evo/105321010.jpeg,-,7.5
105331010,ルナルの魔術師・プリス,5,follower,3.0,6.0,4.0,7.0,ファンファーレ 相手のフォロワー1体に「自分の他の手札のニュートラル・カードの枚数」と同じダメージ。エンハンス 7； その後、このフォロワーは進化する。,疾走,孤独だって構わない。好きになじって呼んだらいい。……アタシは勝たなきゃならないんだ。それだけのために生きるんだ！,幸せに笑う奴らになんか、絶対負けたりしない！アタシは勝つ。勝ってアタシの優秀さを示すんだ！,-,ウィッチ,ゴールドレア,広橋涼,WLD,./img_follower/105331010.jpeg,./img_follower_evo/105331010.jpeg,-,8.0
105341010,オズの大魔女,5,follower,4.0,5.0,6.0,7.0,ファンファーレ カードを自分の手札が5枚になるまで引く。スペルブースト を持たない自分の手札のスペルすべてのコストを1にする。 ラストワード 次の自分のターン開始時、自分の手札のスペルすべてを消滅させる。,ラストワード 次の自分のターン開始時、自分の手札のスペルすべてを消滅させる。,『魁偉の頭』、『息衝く麗人』、『牙の獣』、『紅蓮』。呼びたいように呼ぶが良いわ。私は絶無、わたしは虚構、ワタシは何者でもあって、何者でもない。,揺蕩う虚無を信じるならば、あなたに脳をあげる、心をあげる、勇気をあげる。私は遍く真実に跪き、遍く虚偽を総べるのよ。,-,ウィッチ,レジェンド,M・A・O,WLD,./img_follower/105341010.jpeg,./img_follower_evo/105341010.jpeg,-,8.0
106331020,暴威のゴーレム,5,follower,2.0,3.0,3.0,4.0,自分のターン終了時、ランダムな相手のフォロワー1体に1ダメージ。これを「このフォロワーの攻撃力の値」と同じだけ行う。上限は10回。ファンファーレ 土の秘術 +1/+2する。,自分のターン終了時、ランダムな相手のフォロワー1体に1ダメージ。これを「このフォロワーの攻撃力の値」と同じだけ行う。上限は10回。,「ゴーレムを捨ててはいけません」――マナリア魔法学院の立て看板,「ゴーレムを拾ってはいけません」――マナリア魔法学院の立て看板,-,ウィッチ,ゴールドレア,-,SFL,./img_follower/106331020.jpeg,./img_follower_evo/106331020.jpeg,-,7.0
107331010,マナリアの生徒会長・ハンナ,5,follower,4.0,4.0,6.0,6.0,自分のターン終了時、マナリアの魔弾、マナリアの防陣の中から、ランダムに1枚を手札に加える。このターン中に他のマナリア・カードをプレイしていたなら、マナリアの魔弾かマナリアの防陣ではなく、マナリアの秘術1枚を手札に加える。,自分のターン終了時、マナリアの魔弾、マナリアの防陣の中から、ランダムに1枚を手札に加える。このターン中に他のマナリア・カードをプレイしていたなら、マナリアの魔弾かマナリアの防陣ではなく、マナリアの秘術1枚を手札に加える。,皆の手本となり、見本となるのがワタクシの役目！生徒会長として、今日もはりきって参りますわよ！,勉学に励み、体を育めば、きっと未来が広がりますわ！さぁ皆さん！今日も一日、頑張りましょう！,マナリア,ウィッチ,ゴールドレア,水樹奈々,CGS,./img_follower/107331010.jpeg,./img_follower_evo/107331010.jpeg,-,7.0
107341010,魔術の始祖・マナリア,5,follower,4.0,4.0,6.0,6.0,ファンファーレ このバトル中、自分のリーダーは「自分のスペルが与えるダメージを+1する」を持つ。（リーダーはこの能力を重複して持てる）,,人に眼を授けましょう。魔力の流れを視る眼を。人に耳を授けましょう。魔力の囀りを聞きとる耳を。そして心を授けましょう。魔力を魔術とする心を――。,我が名に集う者たちよ。励みなさい、進みなさい。いつまでも魔術は共にある――。,マナリア,ウィッチ,レジェンド,久川綾,CGS,./img_follower/107341010.jpeg,./img_follower_evo/107341010.jpeg,-,8.0
108341030,真実の究明者・ファウスト,5,follower,4.0,5.0,6.0,7.0,ファンファーレ このバトル中、自分のリーダーは「自分のターン終了時、自分の場にフォロワーがいるなら、土の秘術 ランダムな自分のフォロワー1体を+2/+1する」を持つ。（リーダーはこの能力を重複して持てる）,,物怖じするな、言ってみろ。お前の内で激しく渦巻く欲望を！遠慮はいらんさ、愛してやろう！,欲望とは即ち可能性！人間よ、自己であれ。動物よ、渇望せよ。さすれば俺が道を示してやろう！,-,ウィッチ,レジェンド,小野賢章,DBN,./img_follower/108341030.jpeg,./img_follower_evo/108341030.jpeg,-,6.0
109311020,ピースフルサモナー,5,follower,4.0,5.0,6.0,7.0,アクセラレート 2； カードを1枚引く。---------- 守護 ,守護 ,平和、平穏、平安こそ肝要。争いなど無益も無益じゃ。血気盛んな若者よ、この老人の言葉を聞いてはくれんか？,太平の世は未だ遠く、されど目指す価値は有り。争いのない世界を夢想して何が悪いと言うのじゃ？聞く耳持たぬ者共よ、ならばその眼に平和を映そう！,-,ウィッチ,ブロンズレア,てらそままさき,BOS,./img_follower/109311020.jpeg,./img_follower_evo/109311020.jpeg,-,6.0
110341030,オリハルコンゴーレム,5,follower,5.0,5.0,7.0,7.0,アクセラレート 1； 土の秘術 X； 「クレイゴーレム1体を出す」「真理の術式1枚を手札に加える」「相手のリーダーに2ダメージ」の中から、ランダムに1つの能力が働く。これをX回行う。Xは「自分の場の土の印・アミュレットの数」である。---------- ラストワード 土の魔片2つを出す。オリハルコンゴーレム1枚を手札に加え、そのコストを7にする。,ラストワード 土の魔片2つを出す。オリハルコンゴーレム1枚を手札に加え、そのコストを7にする。,必然は常に美しい。だが、美しさと真理は極めて別だ。偶然生まれた者が、必然の成果を齎すこともある。――『ゴーレム学』、第四章,偶然に頼るのは三流。偶然を排除して二流。偶然を制御してこそ、魔術は一流の魔術足り得るのだ。――『ゴーレム学』、第五章,-,ウィッチ,レジェンド,-,OOT,./img_follower/110341030.jpeg,./img_follower_evo/110341030.jpeg,-,8.5
111321010,ケンタウロスシャーマン,5,follower,4.0,5.0,6.0,7.0,ファンファーレ 土の秘術 +1/+0して、突進 を持つ。,,魔術師の多くは、非常に旺盛な探究心を持つ。その中には、人間が持つ肉体の脆弱性を問題視し――――「実践的」な方法で、解決に至る者もいる。,自身が呼び出した魔物と融合し、正気を失う者。魔物の肉体を完全に制御し、正常な理性を保つ者。その差は僅かに紙一重の――探究心の差であるという。,-,ウィッチ,シルバーレア,-,ALT,./img_follower/111321010.jpeg,./img_follower_evo/111321010.jpeg,-,6.0
112321010,マナリアリーダー・ハンナ,5,follower,4.0,5.0,6.0,7.0,ファンファーレ マナリアの知識1枚を手札に加える。,,生徒会長に再選しました私が、公約いたします！このマナリアの、素晴らしき学びの環境を……我々全員の力で、更に磨き上げてみせましょう！さぁ、皆さん……参りますわよ！,時には教室が吹き飛んだり、生徒が宙を舞ったりもしますけれど……それもまた、マナリア魔法学院の良さ。生徒会長として、次代へ繋ぐべき魅力なのです！,マナリア,ウィッチ,シルバーレア,水樹奈々,STR,./img_follower/112321010.jpeg,./img_follower_evo/112321010.jpeg,7.0,7.0
113321020,マシンブックソーサラー,5,follower,3.0,4.0,5.0,6.0,ファンファーレ このバトル中、自分のリーダーは「自分が機械・カードをプレイするたび、自分のPPを1回復」を持つ。リーダーはこの能力を重複して持たない。,,核による変質の影響は、新たな最適化を生み出していた。魔術師も、実践派と理論派に分かれている。機械生命体は実践の産物だが、理論も完成しつつある。――魔法結社の研究記録・２,新たな魔法生命。プロダクトは評価に値しますが……結果に至るロジックもまた、重視されるべきです。私が、よりロジカルなソリューションを提供しますよ。――マシンブックソーサラーから機械生命体へ,機械,ウィッチ,シルバーレア,森久保祥太郎,ROG,./img_follower/113321020.jpeg,./img_follower_evo/113321020.jpeg,8.5,8.0
114331020,カオスウィザード,5,follower,1.0,2.0,3.0,4.0,スペルブースト コスト-1ファンファーレ カードを2枚引く。,進化時 スペルブースト する。,流儀がないのが、私の流儀。禁術、秘術、なんでもござれさ。知識に貴賤はないからねぇ。,らしさがないのが、私らしさだ。禁忌、真理、よりどりみどりさ。知識に善悪もないからねぇ。,-,ウィッチ,ゴールドレア,置鮎龍太郎,VEC,./img_follower/114331020.jpeg,./img_follower_evo/114331020.jpeg,9.5,10.0
114341030,秘蹟の魔女・メディア,5,follower,4.0,5.0,6.0,7.0,ファンファーレ ラストワード 魔女の大釜1つを出す。エンハンス 8； ガーディアンゴーレム1体を出す。自分のEPを1回復。,ラストワード 魔女の大釜1つを出す。進化時 土の秘術 相手のフォロワー1体か相手のアミュレット1つをクレイゴーレムに変身させる。,無知。金羊の毛を渡しました。アルゴーの船へ乗り込みました。愚かな愚かな恋する私、船に揺られてゆらゆらり――。――それこそが、無知なのでした。,運命。グラウケ―を焼きましょう。イオルコスを捨てましょう。哀れな哀れな愛した貴方、私に抱かれてくらくらり――。――それこそが、運命なのでした。,-,ウィッチ,レジェンド,巽悠衣子,VEC,./img_follower/114341030.jpeg,./img_follower_evo/114341030.jpeg,8.5,8.0
115331020,カースエンチャンター,5,follower,1.0,1.0,3.0,3.0,ファンファーレ 式神・暴鬼1体を出す。それぞれ名前の異なる「スペルブースト を持つフォロワー」をランダムに2枚、自分のデッキから手札に加える。,進化時 式神・形代1体を出す。,――『陰陽道伝来書：在』まさに廃れし陰陽道へ、担い手なるもの、いでにける。陰陽のあまねくを知り、やむごとなき式神、招来せり。,――『陰陽道伝来書：前』あてなるも、いやしきも、式神の前に平伏せん。陰陽道、ふたたび名を為せり。世に伝わること、ひろし。,-,ウィッチ,ゴールドレア,中井和哉,UCL,./img_follower/115331020.jpeg,./img_follower_evo/115331020.jpeg,7.5,7.0
116311020,氷雪の魔術師,5,follower,4.0,5.0,6.0,7.0,ファンファーレ 自分の場にアミュレットがあるなら、1つを手札に戻し、攻撃力最大の相手のフォロワー1体をスノーマンに変身させる。（攻撃力最大のフォロワーが複数いるなら、その中からランダム）,,水の元素――流動。流転。柔和な変転、保全を司る物。保全の性質をより強めれば、氷の元素になる。……でも、冷やし過ぎには注意。――エレメントシャーマン・ライリー,世界に満ちる地水火風を、精霊を介して活用する。最古の魔術である元素魔術は、今や脅かされていた。鋼の力で現象を捻じ曲げる――機械の者らの手によって。――元素の術理・１,自然,ウィッチ,ブロンズレア,内田雄馬,WUP,./img_follower/116311020.jpeg,./img_follower_evo/116311020.jpeg,7.5,7.0
117321020,スウィートマジシャン,5,follower,4.0,4.0,6.0,6.0,自分がスペルをプレイするたび、ハッピーピッグ1体を出す。,自分がスペルをプレイするたび、ハッピーピッグ1体を出す。進化時 進化していない自分のハッピーピッグすべては進化する。,甘い物なんて好きじゃないよ。寧ろ嫌いさ、こんなもの。でもこれが大好きで、寄ってくるあの子やこの子。それがとっても可愛いくて。さぁ、甘いのはどうだい？,出せば出すほど、寄ってくる。あぁ、楽しい。たくさん食べて、まん丸太って、まぁ可愛い。けど魔法のお菓子をそんなに食べて……いいのかな？,-,ウィッチ,シルバーレア,石川英郎,FOH,./img_follower/117321020.jpeg,./img_follower_evo/117321020.jpeg,,
100411020,ディザスタードラゴン,5,follower,4.0,5.0,6.0,7.0,攻撃時 ターン終了まで+2/+0する。,攻撃時 ターン終了まで+2/+0する。,大いなる者は、己の行為に理由を持たない。ただ、進むがままに進み、喰らうがままに喰らう。,大いなる者は、己の行為を省みない。在りたいように在り続けることは、即ち強者の証である。,-,ドラゴン,ブロンズレア,斧アツシ,ベーシック,./img_follower/100411020.jpeg,./img_follower_evo/100411020.jpeg,6.5,6.5
101411070,海剣竜,5,follower,4.0,4.0,6.0,6.0,ファンファーレ 覚醒 状態なら疾走 を持つ。,,旗魚は海を翔ける。その鋭き角で、海を侵す悪しき者共を貫くために。,その角は、海の敵を斬り裂く剣である。故に、旗魚は人魚たちから敬愛を受けている。,-,ドラゴン,ブロンズレア,-,CLC,./img_follower/101411070.jpeg,./img_follower_evo/101411070.jpeg,-,6.0
101421050,ライトニングベヒモス,5,follower,6.0,6.0,8.0,8.0,ラストワード 自分のリーダーと自分のフォロワーすべてに2ダメージ。,ラストワード 自分のリーダーと自分のフォロワーすべてに2ダメージ。,雷の力を望むのならば、その竜に願うが良い。だが、忘れるな。竜の雷は、それを操る者をも焼くのだということを。,雷の力を望むのならば、その竜に願うが良い。だが、忘れるな。その雷は人に、神に、魔に、平等に降り注ぐのだということを。,-,ドラゴン,シルバーレア,小山剛志,CLC,./img_follower/101421050.jpeg,./img_follower_evo/101421050.jpeg,-,4.0
102411060,クイーンサーペント,5,follower,4.0,4.0,6.0,6.0,ファンファーレ 覚醒 状態なら、オルカ1体を出す。,,荒ぶる波、渦巻く水流。深き海の底より、猛き海竜とその眷属が現れた。,海を覆うかの如き巨躯が揺れ、巨大な波が引き起こされる。海竜の領域に近付きし者は、等しく海の藻屑と消えるだろう。,-,ドラゴン,ブロンズレア,-,DRK,./img_follower/102411060.jpeg,./img_follower_evo/102411060.jpeg,-,6.0
102421010,変異の巨竜,5,follower,4.0,5.0,6.0,7.0,,進化時 覚醒 状態なら、自分の他のフォロワー1体をドラゴンに変身させる。,呼び覚ませ。汝が内に潜む野性を。研ぎ澄ませ。汝が内に眠る牙を。,吼えよ。汝が思うまま、望むままに。飢えよ。汝が求める物、全てを喰らえ。,-,ドラゴン,シルバーレア,-,DRK,./img_follower/102421010.jpeg,./img_follower_evo/102421010.jpeg,-,6.0
103411030,ワイリーワイバーン,5,follower,4.0,5.0,6.0,7.0,ラストワード ブレイジングブレス1枚を手札に加える。,ラストワード ブレイジングブレス1枚を手札に加える。,大人しいから狩れるかもって？やめとけよ。あいつは油断を誘ってるんだ。手を出そうものなら火を噴かれるぜ。,大人しいから狩れるかもって？やめとけよ。あいつは油断を誘ってるんだ。手を出そうものなら燃えカスにされちまうぜ。,-,ドラゴン,ブロンズレア,-,ROB,./img_follower/103411030.jpeg,./img_follower_evo/103411030.jpeg,-,6.0
104411040,ヒッポカムポス,5,follower,3.0,5.0,7.0,7.0,守護 ,（守護なし）,暗く、冷たい海を見守る海馬。海中を駆けるその姿は、地上の駿馬など足元に及ばない美しさだ。,聖域を侵し、生命をいたずらに奪うものを許しはしない。怒りに震える姿に、自らの所業を悔いたとしても遅い。,-,ドラゴン,ブロンズレア,-,TOG,./img_follower/104411040.jpeg,./img_follower_evo/104411040.jpeg,-,6.0
104421020,邪毒の紫竜,5,follower,4.0,5.0,6.0,7.0,自分のターン終了時、手札からコスト最小のカードをランダムに1枚捨てる。+2/+2する。,自分のターン終了時、手札からコスト最小のカードをランダムに1枚捨てる。+2/+2する。,過去が未来へ、未来が過去へ、遥か時を超え、世は乱れた。そして神の盃は毒杯となり、我も穢れた。遍く全てが痛むのだ……故に癒せ、その命で。,神の盃を護りし竜は最早いない。此処に座するは、醜悪なる紫竜よ。我が下へ来たり、捧げるが良い。輝く命だけが、この痛みを和らげるのだ。,-,ドラゴン,シルバーレア,柴田秀勝,TOG,./img_follower/104421020.jpeg,./img_follower_evo/104421020.jpeg,-,7.0
104421040,ラースドレイク,5,follower,4.0,4.0,6.0,6.0,ファンファーレ 他のフォロワーすべてに1ダメージ。エンハンス 8； 1ダメージではなく3ダメージ。,,炎竜は気紛れな料理人によく似ている。食材をさっと焼くかこんがり焼くかは、その日の気分次第なのさ。,炎竜の機嫌が良ければ、火傷程度で済むだろう。だが、もし機嫌が悪ければ……君は風に吹かれて消えるだろうね。,-,ドラゴン,シルバーレア,-,TOG,./img_follower/104421040.jpeg,./img_follower_evo/104421040.jpeg,-,7.5
104441010,水竜神の巫女,5,follower,4.0,5.0,6.0,7.0,ファンファーレ 5ターン目かそれ以降なら、自分のPP最大値を+1する。覚醒 状態なら、自分のターン終了時、自分のリーダーを3回復。,覚醒 状態なら、自分のターン終了時、自分のリーダーを3回復。,見目麗しき水竜神の巫女は、聖なる泉にて神の舞を捧げる。巫女の願いに応え、水竜神は干乾びた大地に湖を創った。,巫女の舞に合わせ、水竜神が踊る。巫女が世界のために舞い続ける限り、水竜神は世界に青の恩恵を与え続ける。,-,ドラゴン,レジェンド,高橋李依,TOG,./img_follower/104441010.jpeg,./img_follower_evo/104441010.jpeg,-,8.5
106421010,魔獣の乗り手,5,follower,2.0,6.0,2.0,6.0,突進 自分のターン中、相手のリーダーか相手のフォロワーへ攻撃してダメージを与えたあと、このフォロワーの攻撃力を2倍にする。,疾走 自分のターン中、相手のリーダーか相手のフォロワーへ攻撃してダメージを与えたあと、このフォロワーの攻撃力を2倍にする。,イヤッホォー！アタシとコイツは誰にも止めらんないぜー！この世のお宝、ぜーんぶ盗んでやらー！,ウヒャッホー！アタシとコイツの速さはどうだよー！もっともっとブッとばして、風になるぜー！,-,ドラゴン,シルバーレア,沼倉愛美,SFL,./img_follower/106421010.jpeg,./img_follower_evo/106421010.jpeg,-,6.0
106431010,ドラゴニックシンガー,5,follower,4.0,4.0,6.0,6.0,ファンファーレ 手札のドラゴン・カード1枚のコストを-1する。,,澄み渡る歌声は、空の果てにまで届く。導かれ、引き寄せられて、竜はその翼を畳んだ。,彼女の歌に合わせるように、竜が吼え、翼を鳴らす。人と竜が織りなす交響曲が、天地を包み、震わせた。,-,ドラゴン,ゴールドレア,上田麗奈,SFL,./img_follower/106431010.jpeg,./img_follower_evo/106431010.jpeg,-,6.5
108411020,竜翼の暗殺者,5,follower,4.0,4.0,6.0,6.0,突進 自分がフォロワー以外のカードをプレイするたび、+1/+0する。,進化前と同じ能力。,これが、俺の為せる正義だ。穢れていると知っている。だが、それでも……俺はこの爪牙で生きる。,これが、俺の為せる正義だ。邪道だとは分かっているさ。だが、それでも……悪は許しておけんのだ！,-,ドラゴン,ブロンズレア,浅沼晋太郎,DBN,./img_follower/108411020.jpeg,./img_follower_evo/108411020.jpeg,-,4.0
108421020,相反する息吹・ガルア,5,follower,4.0,4.0,6.0,6.0,・白の息吹・黒の息吹ファンファーレ チョイス したカード1枚を手札に加える。,,ある者は白だと言う。ある者は黒だと言う。違っていて当然なのだ――あの竜は、心を映す鏡なのだから。――竜を知る者の言葉,ある者は光だと言う。ある者は闇だと言う。どちらでもあり、どちらでもないのだ――竜とは、人の尺度で測れるものでは無いのだから。――竜を知る者の言葉,-,ドラゴン,シルバーレア,-,DBN,./img_follower/108421020.jpeg,./img_follower_evo/108421020.jpeg,-,7.5
109431010,護国真龍・スカーサハ,5,follower,5.0,5.0,7.0,7.0,ファンファーレ 覚醒 状態でないなら、このフォロワーに2ダメージを与え、自分のPP最大値を+1する。覚醒 状態なら、自分のリーダーは「次に受けるダメージを-2する」を持つ。,,スカーサハなるは真龍ディアドラの偽名であったが、今や真の名に等しい。そなたも吾を、スカーサハと呼ぶがよかろう。,まったく、人の営みとは愉快なものだ。さぁ、そなたら。吾にもっと、人の世を見せるが良い。まだまだ見飽きてはおらぬぞ？フフフ……。,-,ドラゴン,ゴールドレア,小島幸子,BOS,./img_follower/109431010.jpeg,./img_follower_evo/109431010.jpeg,-,7.0
110441010,侮蔑の絶傑・ガルミーユ,5,follower,5.0,5.0,5.0,5.0,自分のターン中、このフォロワーがダメージを受けたとき、このフォロワーが破壊されなかったなら、進化する。ファンファーレ エンハンス 7； お互いのフォロワーすべてに1ダメージ。（このフォロワーも含める）,ターンごとに1回、このフォロワーがダメージを受けたとき、このフォロワーが破壊されなかったなら、ランダムな相手のフォロワー1体に3ダメージと相手のリーダーに3ダメージ。,世界はワタシの下に在る。踵で爪先で捻り潰して、塵と灰。格を越えねばワタシに隷属、間抜けな獣――――アハッ！世界に試練を与えてあげる！,みすぼらしい、下らない。世界はどうしてこんなに小さいの。愚かなの。抗いなさいよ、拒みなさい。その価値があるならば！――アハッ！世界に試練を与えてあげる！,-,ドラゴン,レジェンド,田所あずさ,OOT,./img_follower/110441010.jpeg,./img_follower_evo/110441010.jpeg,-,8.0
111421010,忌まわしき紫竜,5,follower,4.0,4.0,6.0,6.0,このフォロワーがダメージを受けたとき、このフォロワーが破壊されなかったなら、カードを2枚引く。,進化前と同じ能力。,弱者をいたぶる味を覚えれば、誇りの道には戻れない。あれは竜の成れの果て。――『竜図鑑』、番外の章,腹を満たすためでなく、欲を満たすために喰う。気高き竜は、もういない。あれは外道……穢れしもの。――『竜図鑑』、番外の章,-,ドラゴン,シルバーレア,-,ALT,./img_follower/111421010.jpeg,./img_follower_evo/111421010.jpeg,-,7.5
112431020,カラミティドラゴン,5,follower,5.0,5.0,7.0,7.0,ファンファーレ ライトニングブラスト1枚を手札に加える。覚醒 状態なら、そのコストを-1する。,,嵐を宿すその翼、研ぎ澄まされて刃と化す。片翼を以て天を裂き、両翼を以て地をも砕く。,竜の荒々しき力、天災をも超えし一撃となる。見事なり。――インペリアルドラグーン・アルドス,-,ドラゴン,ゴールドレア,-,STR,./img_follower/112431020.jpeg,./img_follower_evo/112431020.jpeg,6.0,6.0
113411020,風を知る者・ゼル,5,follower,3.0,3.0,5.0,5.0,ファンファーレ 自分の他のフォロワー1体を+2/+2する。,進化時 覚醒 状態なら、 自分の他のフォロワー1体は疾走 を持つ。,あの、ワイバーンに乗った女の子を見ませんでしたか？エイファって名前の、ちょっと荒っぽい飛び方の…………え、さっき飛んでいった！？ありがとうございます……すぐに、追いかけなきゃ！,エイファは、そそっかしい所もありますけど……操縦を任せられる、頼れる相棒だと思ってます。……照れくさいんで、本人には内緒ですよ？,-,ドラゴン,ブロンズレア,村瀬歩,ROG,./img_follower/113411020.jpeg,./img_follower_evo/113411020.jpeg,7.0,7.0
114411040,ニードルドラゴニュート,5,follower,4.0,5.0,6.0,7.0,ファンファーレ 相手のフォロワー1体を選択する。そのフォロワーがダメージを受けているなら、3ダメージ。受けていないなら、1ダメージ。,,翼が無いだ、尻尾が変だ……聞き飽きた。その口の穴、さっさと閉じな。さもなきゃ、風穴開けてやるよ！,余計な口出しは要らねぇ。アタシはアタシらしくやる。耳の穴かっぽじってよく聞いときな。それとも、別の穴から聞くかい？,-,ドラゴン,ブロンズレア,大西沙織,VEC,./img_follower/114411040.jpeg,./img_follower_evo/114411040.jpeg,6.0,6.0
115411030,猛毒のディロフォサウルス,5,follower,5.0,5.0,7.0,7.0,ファンファーレ 自分の場にナテラの大樹があるなら、ランダムに1つを破壊して、必殺 を持つ。ラストワード 自分の場にナテラの大樹がないなら、ナテラの大樹1つを出す。,ラストワード 自分の場にナテラの大樹がないなら、ナテラの大樹1つを出す。,獰猛な毒を漂わせるあの姿……実に麗しいよ。甘い香りもして、すっごく落ち着くんだよねぇ。ああ……傍でもっとこの香りを楽しみたいなぁ。――恐竜島を訪れた若き助手,獰猛なる猛毒、双脊龍。毒性植物を喰らいつくし、抗体と毒を分泌する躰を得た。毒はリラックス効果のある香りを放ち、獲物を誘い込む。――『恐竜島ガイドブック』,自然,ドラゴン,ブロンズレア,-,UCL,./img_follower/115411030.jpeg,./img_follower_evo/115411030.jpeg,7.0,6.0
115431010,不死鳥の女帝,5,follower,5.0,4.0,7.0,6.0,突進 ファンファーレ 自分の他のフォロワー1体は潜伏 を持つ。,突進 ,――『朱紺翠伝』、捌之巻一つの国に攻め込めば、待ち受けるのは一網打尽。探る均衡、小競り合い。戦が咲く様、百花繚乱。,――『朱紺翠伝』、玖之巻積もる疲弊は誰がため。されど止まる理由もない。勝負の終わりは何処にある？世界の行方は五里霧中。,-,ドラゴン,ゴールドレア,堀江由衣,UCL,./img_follower/115431010.jpeg,./img_follower_evo/115431010.jpeg,8.0,7.5
116421020,繁茂のステゴサウルス,5,follower,5.0,5.0,7.0,7.0,突進 ファンファーレ 自分の手札1枚を捨てる。自然・カードを捨てたなら、守護 を持つ。ラストワード カードを1枚引く。,突進 ラストワード カードを1枚引く。,獰猛に緑を貪るあの姿……見惚れるっす。体に花や草を生やしているなんて、興味が絶えねぇっす。食べれるんすかね？何本か持って帰りたいっす！――恐竜島に訪れた駆け出し調理人,恐竜たちは機械に順応し、生態を進化させていく。砕かれぬ程に硬い鱗を、踏み荒らされた地を戻す緑を。溢れる湧き水の如く、恐竜の変化は止まらない。――獰猛な抵抗・２,自然,ドラゴン,シルバーレア,-,WUP,./img_follower/116421020.jpeg,./img_follower_evo/116421020.jpeg,8.0,7.0
100511050,グレイブウェイカー,5,follower,3.0,3.0,5.0,5.0,ラストワード ゾンビ1体を出す。,ラストワード ゾンビ1体を出す。,私を葬るつもり？…無駄よ。私の体に刻まれた呪法が、私をエイエンにしてくれるから…。,肉が熔け、骨が朽ち、それでも動き続けるの。とってもとっても…ステキじゃない？,-,ネクロマンサー,ブロンズレア,松岡由貴,ベーシック,./img_follower/100511050.jpeg,./img_follower_evo/100511050.jpeg,6.0,6.0
101511080,ソウルイーター,5,follower,4.0,5.0,6.0,7.0,自分の他のフォロワーが破壊されるたび、自分のリーダーを2回復。,自分の他のフォロワーが破壊されるたび、自分のリーダーを2回復。,悪人の魂も善人の魂も、其れを持たぬ者にとっては等しく甘露である。,戦場に揺蕩う魂たちが、次々と喰らわれていく。その悪魔に囚われたが最後、生命の雫を一滴残らず奪われてしまうだろう。,-,ネクロマンサー,ブロンズレア,上田燿司,CLC,./img_follower/101511080.jpeg,./img_follower_evo/101511080.jpeg,-,6.0
101521060,ソウルグラットン,5,follower,2.0,5.0,4.0,7.0,必殺 ,必殺 ,ん～、デリシャス♪闇に染まった魂の味はやっぱりサイコーね！この味を覚えちゃったら、他の魂じゃ満足できないわ！,アラ、こっちの魂もデリシャス♪…でも、ちょっと味に濃さが足りないわねぇ。痛めつけ方が足りなかったのかしら？うふふふ！,-,ネクロマンサー,シルバーレア,芹澤優,CLC,./img_follower/101521060.jpeg,./img_follower_evo/101521060.jpeg,-,6.0
101521080,魂飢の亡霊,5,follower,4.0,4.0,6.0,6.0,ファンファーレ ネクロマンス 4； +1/+1して、潜伏 を持つ。,,苦しい…痛い…寒い…早く…温もりをくれ…お前の魂を…死んだばかりの…暖かい魂を…。,ああ…魂が…染みる…。俺の…ひび割れた心に染みて…広がっていく…。とてもいい気分だ…ふふ…今宵は更なる魂を喰いに行けそうだ…！,-,ネクロマンサー,シルバーレア,川田紳司,CLC,./img_follower/101521080.jpeg,./img_follower_evo/101521080.jpeg,-,6.0
101521100,デュラハン,5,follower,4.0,5.0,5.0,6.0,,進化時 自分の墓場を+4する。,命を落としてもなお、戦場を駆け続ける亡霊騎士。愛馬を嘶かせ、闇夜に剣を振る。,首持つ者らを妬み、次から次へと斬首する。人々はその姿を畏れ、彼を死を招く者と呼んだ。,-,ネクロマンサー,シルバーレア,-,CLC,./img_follower/101521100.jpeg,./img_follower_evo/101521100.jpeg,-,6.0
101541010,ケルベロス,5,follower,3.0,3.0,5.0,5.0,ファンファーレ ミミとココ1枚ずつを手札に加える。,,「冥界には入れないわん」「この門は通さないわん」「ってコトで、ココから先はだーめっ！死んでからまた来てね♪」,「外に行くわん？」「連れて行くわん？」「えっ！？私たちを地上に連れて行くつもり！？…もう、強引なんだから…ちょっとだけだからね♪」,-,ネクロマンサー,レジェンド,喜多村英梨,CLC,./img_follower/101541010.jpeg,./img_follower_evo/101541010.jpeg,-,7.5
102511040,デストロイヤーズコマンダー,5,follower,3.0,5.0,5.0,7.0,守護 ファンファーレ ネクロマンス 4； +2/+1する。,守護 ,黄昏を守護せし、無貌の怪異。数多の死を喰らい、その身を肥ゆらせる。,黄昏を守護せし、無貌の怪異。無情の鎌にて命を刻み、冥府の底を肥ゆらせる。,-,ネクロマンサー,ブロンズレア,-,DRK,./img_follower/102511040.jpeg,./img_follower_evo/102511040.jpeg,-,6.0
